kernel,source,source_token,standalone_c,fixture_scalar_types,fixture_shape_macros,operation_summary,reviewed_semantic_family,current_match,current_match_scope,current_implementation_class,current_implementation_detail,counts_as_library_reuse,linalg_ops,residual_loops,closest_library,closest_api,relationship,whole_kernel_coverage,semantic_constraints,rank_layout_constraints,required_compiler_work,confidence,priority,notes,evidence_url,alternative_libraries,current_backend_support,compiler_gap_class
aten_nll_loss_backward_cpu,aten/src/ATen/native/LossNLL.cpp,nll_loss_backward_out_frame,issues/aten_c_kernels/aten_nll_loss_backward_cpu.c,float/int,B=32; C=16,loss: nll_loss_backward_frame,loss,memset_zero_2D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,1,1,cuDNN,pointwise/reduction/matmul operation graph,BUILDING_BLOCKS_ONLY,arithmetic stages,"complete formula, index/label rules, state mutation, reductions and backward outputs",only graph nodes/layouts supported by cuDNN,finish raising residual loops; then extract and partition expression/stage graph; validate plan or keep raised code,HIGH,LOW,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,none identified with stronger whole-kernel semantics,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_nll_loss_forward_cpu,aten/src/ATen/native/LossNLL.cpp,nll_loss_out_frame,issues/aten_c_kernels/aten_nll_loss_forward_cpu.c,float/int,B=32; C=16,loss: nll_loss_frame,loss,,NONE,NO_IMPLEMENTATION,no emitted launch,no,0,1,cuDNN,pointwise/reduction/matmul operation graph,BUILDING_BLOCKS_ONLY,arithmetic stages,"complete formula, index/label rules, state mutation, reductions and backward outputs",only graph nodes/layouts supported by cuDNN,finish raising residual loops; then extract and partition expression/stage graph; validate plan or keep raised code,HIGH,LOW,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,none identified with stronger whole-kernel semantics,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_nonzero_out_cpu,aten/src/ATen/native/TensorAdvancedIndexing.cpp,nonzero_out_cpu,issues/aten_c_kernels/aten_nonzero_out_cpu.c,float/int,R=32; C=64,indexed_data_movement: nonzero,indexed_data_movement,,NONE,NO_IMPLEMENTATION,no emitted launch,no,0,2,CUB,DeviceSelect or sort/reduce-by-key primitives,BUILDING_BLOCKS_ONLY,supported indexing stages,"bounds/negative indices, duplicate destinations, atomic reduction, determinism and write order",index arrays and flattened affine addressing; patch operations need index generation,finish raising residual loops; then indexed-op semantic matcher + collision proof or reduce-by-key composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_norm_cpu,aten/src/ATen/native/cpu/ReduceOpsKernel.cpp,norm_kernel_tensor_iterator_impl,issues/aten_c_kernels/aten_norm_cpu.c,float,R=32; K=64,reduction: norm_kernel_tensor_iterator_impl,reduction,"cutensorUnary_sqrt_f32,memset_zero_1D_f32",PARTIAL_STAGE_ONLY,LIBRARY_API_COMPOSITION,public vendor API or vendor operation graph; CUDA copy or memset runtime primitive,yes,3,0,cuTENSOR,cutensorCreateReduction plus elementwise stages,BUILDING_BLOCKS_ONLY,reduction stage,variance/norm/mean scaling or nested metadata requires extra stages; reduction order may differ,regular affine tensor modes/strides and supported reduction operator,"preserve current partial match and partition residual graph; then raise stages, partition graph, and lower generic reduction descriptors",HIGH,MEDIUM,,https://docs.nvidia.com/cuda/cutensor/latest/api/cutensor.html,CUB segmented/device reduction; cuDNN graph; NPP flat-signal statistics,GENERAL_CUTENSOR_BACKEND_ABSENT_CUTENSORNET_IS_NOT_EQUIVALENT,GRAPH_PARTITION_RESIDUAL_THEN_LIBRARY_LOWERING
aten_padded_to_jagged_cpu,aten/src/ATen/native/nested/NestedTensorTransformerFunctions.cpp,_padded_dense_to_jagged_forward_cpu,issues/aten_c_kernels/aten_padded_to_jagged_cpu.c,float/int,B=8; N=64,padding: _padded_dense_to_jagged_forward,padding,,NONE,NO_IMPLEMENTATION,no emitted launch,no,0,2,NPP,nppiCopy*Border,SUBSET_WITH_CONSTRAINTS,2D image constant/replicate border subset,reflection/circular rules and backward accumulation are not generally covered,NPP 2D ROI/channel/dtype layouts only,finish raising residual loops; then specialize compatible image cases; otherwise composition,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_pdist_backward_cpu,aten/src/ATen/native/cpu/DistanceOpsKernel.cpp,pdist_backward_kernel_impl,issues/aten_c_kernels/aten_pdist_backward_cpu.c,float,N=16; M=12; D=32,distance: pdist_backward_kernel_impl,distance,memset_zero_2D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,1,6,cuDNN,pointwise/reduction/matmul operation graph,BUILDING_BLOCKS_ONLY,arithmetic stages,"complete formula, index/label rules, state mutation, reductions and backward outputs",only graph nodes/layouts supported by cuDNN,finish raising residual loops; then extract and partition expression/stage graph; validate plan or keep raised code,HIGH,LOW,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,none identified with stronger whole-kernel semantics,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_pdist_forward_cpu,aten/src/ATen/native/cpu/DistanceOpsKernel.cpp,pdist_forward_kernel_impl,issues/aten_c_kernels/aten_pdist_forward_cpu.c,float,N=16; M=12; D=32,distance: pdist_forward_kernel_impl,distance,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,3,cuDNN,pointwise/reduction/matmul operation graph,BUILDING_BLOCKS_ONLY,arithmetic stages,"complete formula, index/label rules, state mutation, reductions and backward outputs",only graph nodes/layouts supported by cuDNN,finish raising residual loops; then extract and partition expression/stage graph; validate plan or keep raised code,HIGH,LOW,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,none identified with stronger whole-kernel semantics,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_permute_sparse_coo_cpu,aten/src/ATen/native/TensorShape.cpp,permute_sparse_coo,issues/aten_c_kernels/aten_permute_sparse_coo_cpu.c,int,D=3; N=512,sparse_indexed_elementwise: permute_sparse_coo,sparse_indexed_elementwise,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,cuSPARSE,sparse descriptors plus CUB segmented/indexed primitives,BUILDING_BLOCKS_ONLY,storage and reduction stages,"implicit zeros, duplicates, segment boundaries, gradients and reduction/softmax semantics",standard sparse storage; arbitrary indexed formulas remain outside cuSPARSE,mixed cuSPARSE+CUB graph composition; not a one-call matcher,HIGH,LOW,,https://docs.nvidia.com/cuda/cusparse/index.html,CUB sort/segmented-reduce for nonstandard sparse semantics,LIBRARY_BACKEND_ABSENT,MULTI_CALL_COMPOSITION_NOT_MATCHER_ONLY
aten_poisson_transform_cpu,aten/src/ATen/native/Distributions.cpp,_s_poisson_cpu,issues/aten_c_kernels/aten_poisson_transform_cpu.c,float/int,N=1024; T=64,random_generation: _s_poisson,random_generation,,NONE,NO_IMPLEMENTATION,no emitted launch,no,0,2,cuRAND,uniform/normal/lognormal/Poisson/Sobol generators,SUBSET_WITH_CONSTRAINTS,random draw stage or whole distribution subset,"ATen Philox generator state, seed/offset advancement, reproducibility and exact transform must match",cuRAND output type/count/alignment; many distributions need a transform,finish raising residual loops; then RNG-state proof + cuRAND backend; compose unsupported transforms,HIGH,LOW,,https://docs.nvidia.com/cuda/curand/host-api-overview.html,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_polygamma,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,polygamma_kernel,issues/aten_c_kernels/aten_polygamma.c,float/int,N=4096,random_distribution: polygamma_kernel,random_distribution,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,cuRAND,uniform/normal/lognormal/Poisson/Sobol generators,SUBSET_WITH_CONSTRAINTS,random draw stage or whole distribution subset,"ATen Philox generator state, seed/offset advancement, reproducibility and exact transform must match",cuRAND output type/count/alignment; many distributions need a transform,RNG-state proof + cuRAND backend; compose unsupported transforms,HIGH,LOW,,https://docs.nvidia.com/cuda/curand/host-api-overview.html,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_powsum_cpu,aten/src/ATen/native/cpu/ReduceOpsKernel.cpp,powsum_kernel_tensor_iterator_impl,issues/aten_c_kernels/aten_powsum_cpu.c,float,R=32; K=64,pointwise_reduction_formula: powsum_kernel_tensor_iterator_impl,pointwise_reduction_formula,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,2,0,cuDNN,pointwise operations + reduction operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if graph accepted,"body operations, NaN policy, reduction identity and reassociation must match",cuDNN supported modes/types/layout/alignment; fusion engines do not accept every arbitrary graph,preserve current partial match and partition residual graph; then extract expression DAG + graph legality/cost check + cuDNN plan lowering,HIGH,MEDIUM,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,GRAPH_PARTITION_RESIDUAL_THEN_LIBRARY_LOWERING
aten_put_cpu,aten/src/ATen/native/cpu/IndexKernel.cpp,put_kernel,issues/aten_c_kernels/aten_put_cpu.c,float/int,R=32; K=64; S=128,indexed_data_movement: put_kernel,indexed_data_movement,,NONE,NO_IMPLEMENTATION,no emitted launch,no,0,1,CUB,DeviceSelect or sort/reduce-by-key primitives,BUILDING_BLOCKS_ONLY,supported indexing stages,"bounds/negative indices, duplicate destinations, atomic reduction, determinism and write order",index arrays and flattened affine addressing; patch operations need index generation,finish raising residual loops; then indexed-op semantic matcher + collision proof or reduce-by-key composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_quant_saturation_cpu,aten/src/ATen/native/QuantizedLinear.cpp,HandleWeightsSaturation,issues/aten_c_kernels/aten_quant_saturation_cpu.c,int,N=4096,pointwise_reduction_formula: HandleWeightsSaturation,pointwise_reduction_formula,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,cuDNN,pointwise operations + reduction operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if graph accepted,"body operations, NaN policy, reduction identity and reassociation must match",cuDNN supported modes/types/layout/alignment; fusion engines do not accept every arbitrary graph,extract expression DAG + graph legality/cost check + cuDNN plan lowering,HIGH,MEDIUM,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_quick_select_cpu,aten/src/ATen/native/Sorting.cpp,quick_select_template,issues/aten_c_kernels/aten_quick_select_cpu.c,float/int,N=127,ordering_selection: quick_select_template,ordering_selection,,NONE,NO_IMPLEMENTATION,no emitted launch,no,0,2,CUB,DeviceRadixSort/SegmentedRadixSort/Select/RLE,BUILDING_BLOCKS_ONLY,sort/search/select stages,"stable ordering, NaNs, first-index/tie policy, multidimensional axes and returned indices",contiguous keys or explicit segments; arbitrary strided axes need layout conversion,finish raising residual loops; then CUB backend + operation-specific composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_random_cpu,aten/src/ATen/native/cpu/DistributionKernels.cpp,random_kernel,issues/aten_c_kernels/aten_random_cpu.c,int,N=4096,random_distribution: random_kernel,random_distribution,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,cuRAND,uniform/normal/lognormal/Poisson/Sobol generators,SUBSET_WITH_CONSTRAINTS,random draw stage or whole distribution subset,"ATen Philox generator state, seed/offset advancement, reproducibility and exact transform must match",cuRAND output type/count/alignment; many distributions need a transform,RNG-state proof + cuRAND backend; compose unsupported transforms,HIGH,LOW,,https://docs.nvidia.com/cuda/curand/host-api-overview.html,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_random_from_to_cpu,aten/src/ATen/native/cpu/DistributionKernels.cpp,random_from_to_kernel,issues/aten_c_kernels/aten_random_from_to_cpu.c,int,N=4096,random_distribution: random_from_to_kernel,random_distribution,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,cuRAND,uniform/normal/lognormal/Poisson/Sobol generators,SUBSET_WITH_CONSTRAINTS,random draw stage or whole distribution subset,"ATen Philox generator state, seed/offset advancement, reproducibility and exact transform must match",cuRAND output type/count/alignment; many distributions need a transform,RNG-state proof + cuRAND backend; compose unsupported transforms,HIGH,LOW,,https://docs.nvidia.com/cuda/curand/host-api-overview.html,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_random_full_64_bits_range_cpu,aten/src/ATen/native/cpu/DistributionKernels.cpp,random_full_64_bits_range_kernel,issues/aten_c_kernels/aten_random_full_64_bits_range_cpu.c,unknown,N=4096,random_distribution: random_full_64_bits_range_kernel,random_distribution,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,cuRAND,uniform/normal/lognormal/Poisson/Sobol generators,SUBSET_WITH_CONSTRAINTS,random draw stage or whole distribution subset,"ATen Philox generator state, seed/offset advancement, reproducibility and exact transform must match",cuRAND output type/count/alignment; many distributions need a transform,RNG-state proof + cuRAND backend; compose unsupported transforms,HIGH,LOW,,https://docs.nvidia.com/cuda/curand/host-api-overview.html,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_randperm_cpu,aten/src/ATen/native/TensorFactories.cpp,randperm_cpu,issues/aten_c_kernels/aten_randperm_cpu.c,int,N=256,random_distribution: randperm,random_distribution,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,1,cuRAND,uniform/normal/lognormal/Poisson/Sobol generators,SUBSET_WITH_CONSTRAINTS,random draw stage or whole distribution subset,"ATen Philox generator state, seed/offset advancement, reproducibility and exact transform must match",cuRAND output type/count/alignment; many distributions need a transform,finish raising residual loops; then RNG-state proof + cuRAND backend; compose unsupported transforms,HIGH,LOW,,https://docs.nvidia.com/cuda/curand/host-api-overview.html,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_range_out_cpu,aten/src/ATen/native/RangeFactories.cpp,range_out,issues/aten_c_kernels/aten_range_out_cpu.c,float,N=256,tensor_initialization: range,tensor_initialization,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,CUB,cudaMemcpy*/Memset or CUB building blocks,BUILDING_BLOCKS_ONLY,regular contiguous stages,"concatenation, combinations, diagonal/mask/index formulas need multiple calls or transforms",contiguous/regular pitched copies; arbitrary indexing is not memcpy,shape specialization and multi-call composition,HIGH,LOW,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,MULTI_CALL_COMPOSITION_NOT_MATCHER_ONLY
aten_reflect_conj_tri_cpu,aten/src/ATen/native/BatchLinearAlgebraKernel.cpp,apply_reflect_conj_tri_single,issues/aten_c_kernels/aten_reflect_conj_tri_cpu.c,float,N=64,matrix_factorization: apply_reflect_conj_tri_single,matrix_factorization,,NONE,NO_IMPLEMENTATION,no emitted launch,no,2,0,cuSOLVER,dense eig/LU/QR helper APIs,BUILDING_BLOCKS_ONLY,factorization or helper stage,the extracted helper may only reflect/unpack pivots rather than perform the factorization,cuSOLVER column-major dense layouts/types/workspaces,recognize enclosing factorization; helper alone is not a cuSOLVER call,HIGH,LOW,,https://docs.nvidia.com/cuda/cusolver/contents.html,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,MULTI_CALL_COMPOSITION_NOT_MATCHER_ONLY
aten_reflection_pad1d_backward_cpu,aten/src/ATen/native/cpu/PaddingKernel.cpp,reflection_pad1d_backward_kernel_impl,issues/aten_c_kernels/aten_reflection_pad1d_backward_cpu.c,float,B=1; C=2; I0=4; P0=2; O0=(I0+2*P0),padding: reflection_pad1d_backward_kernel_impl,padding,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,1,2,NPP,nppiCopy*Border,SUBSET_WITH_CONSTRAINTS,2D image constant/replicate border subset,reflection/circular rules and backward accumulation are not generally covered,NPP 2D ROI/channel/dtype layouts only,finish raising residual loops; then specialize compatible image cases; otherwise composition,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_reflection_pad1d_cpu,aten/src/ATen/native/cpu/PaddingKernel.cpp,reflection_pad1d_kernel_impl,issues/aten_c_kernels/aten_reflection_pad1d_cpu.c,float,B=1; C=2; I0=4; P0=2; O0=(I0+2*P0),padding: reflection_pad1d_kernel_impl,padding,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,NPP,nppiCopy*Border,SUBSET_WITH_CONSTRAINTS,2D image constant/replicate border subset,reflection/circular rules and backward accumulation are not generally covered,NPP 2D ROI/channel/dtype layouts only,specialize compatible image cases; otherwise composition,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_reflection_pad2d,aten/src/ATen/native/ReflectionPad.cpp,reflection_pad2d,issues/aten_c_kernels/aten_reflection_pad2d.c,float,C=3; H=8; W=8,padding: reflection_pad2d,padding,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,NPP,nppiCopy*Border,SUBSET_WITH_CONSTRAINTS,2D image constant/replicate border subset,reflection/circular rules and backward accumulation are not generally covered,NPP 2D ROI/channel/dtype layouts only,specialize compatible image cases; otherwise composition,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,LEGALITY_SPECIALIZATION_AND_BACKEND
